Block Name,Point ID,Points_X,Points_Y,Points_Z,Points_Magnitude,adjustedtime,azimuth,distance_m,intensity,laser_id,timestamp,vertical_angle
dataset_1,8687,-1.30538,0.339297,-0.262172,1.374,104880233,28457,1.374,96,4,104880233,-11
dataset_1,8688,-1.31141,0.341352,-0.214628,1.372,104880238,28459,1.372,93,6,104880238,-9
dataset_1,8689,-1.30429,0.339986,-0.165499,1.358,104880242,28461,1.358,99,8,104880242,-7
dataset_1,8690,-1.3206,0.344482,-0.119403,1.37,104880247,28462,1.37,94,10,104880247,-5
dataset_1,8691,-1.33143,0.347805,-0.0721189,1.378,104880251,28464,1.378,1,12,104880251,-3
dataset_1,8692,-1.47454,0.386014,0.408416,1.578,104880258,28467,1.578,13,15,104880258,15
dataset_1,8693,-1.30032,0.342103,-0.360276,1.392,104880279,28474,1.392,64,0,104880279,-15
dataset_1,8694,-1.30214,0.343069,-0.310882,1.382,104880284,28476,1.382,82,2,104880284,-13
dataset_1,8695,-1.29849,0.34235,-0.261027,1.368,104880288,28477,1.368,100,4,104880288,-11
dataset_1,8696,-1.31021,0.345928,-0.214628,1.372,104880293,28479,1.372,96,6,104880293,-9
dataset_1,8697,-1.30502,0.345044,-0.165742,1.36,104880298,28481,1.36,100,8,104880298,-7
dataset_1,8698,-1.31168,0.347051,-0.118706,1.362,104880302,28482,1.362,94,10,104880302,-5
dataset_1,8699,-1.3611,0.360635,-0.0737937,1.41,104880307,28484,1.41,1,12,104880307,-3
dataset_1,8700,-1.46392,0.388424,0.405828,1.568,104880314,28486,1.568,14,15,104880314,15
dataset_1,8701,-1.28419,0.342655,-0.356135,1.376,104880334,28494,1.376,66,0,104880334,-15
dataset_1,8702,-1.31035,0.350128,-0.313132,1.392,104880339,28496,1.392,100,2,104880339,-13
dataset_1,8703,-1.29729,0.34688,-0.261027,1.368,104880344,28497,1.368,100,4,104880344,-11
dataset_1,8704,-1.3109,0.35101,-0.214941,1.374,104880348,28499,1.374,99,6,104880348,-9
dataset_1,8705,-1.31531,0.352682,-0.167205,1.372,104880353,28501,1.372,100,8,104880353,-7
dataset_1,8706,-1.31046,0.351628,-0.118706,1.362,104880357,28502,1.362,100,10,104880357,-5
dataset_1,8707,-1.35983,0.365384,-0.0737937,1.41,104880362,28504,1.41,1,12,104880362,-3
dataset_1,8708,-1.45502,0.391778,0.403758,1.56,104880369,28507,1.56,14,15,104880369,15
dataset_1,8709,-1.28683,0.347696,-0.35717,1.38,104880390,28512,1.38,67,0,104880390,-15
dataset_1,8710,-1.29232,0.349662,-0.309083,1.374,104880394,28514,1.374,92,2,104880394,-13
dataset_1,8711,-1.29998,0.35198,-0.26179,1.372,104880399,28515,1.372,100,4,104880399,-11
dataset_1,8712,-1.28882,0.349441,-0.211499,1.352,104880404,28517,1.352,92,6,104880404,-9
dataset_1,8713,-1.32186,0.358893,-0.16818,1.38,104880408,28519,1.38,100,8,104880408,-7
dataset_1,8714,-1.31127,0.356265,-0.11888,1.364,104880413,28520,1.364,100,10,104880413,-5
dataset_1,8715,-1.32784,0.361265,-0.0721189,1.378,104880417,28522,1.378,1,12,104880417,-3
dataset_1,8716,-1.45572,0.396601,0.404275,1.562,104880424,28524,1.562,15,15,104880424,15
dataset_1,8717,-1.2912,0.353717,-0.358723,1.386,104880445,28532,1.386,74,0,104880445,-15
dataset_1,8718,-1.27981,0.351077,-0.306383,1.362,104880450,28534,1.362,88,2,104880450,-13
dataset_1,8719,-1.30253,0.357555,-0.262553,1.376,104880454,28535,1.376,100,4,104880454,-11
dataset_1,8720,-1.2895,0.354461,-0.211812,1.354,104880459,28537,1.354,87,6,104880459,-9
dataset_1,8721,-1.31677,0.362452,-0.167692,1.376,104880463,28539,1.376,100,8,104880463,-7
dataset_1,8722,-1.31002,0.36084,-0.11888,1.364,104880468,28540,1.364,100,10,104880468,-5
dataset_1,8723,-1.31502,0.362712,-0.0714909,1.366,104880473,28542,1.366,1,12,104880473,-3
dataset_1,8724,-1.44681,0.399875,0.402205,1.554,104880480,28545,1.554,12,15,104880480,15
dataset_1,8725,-1.29176,0.358964,-0.359241,1.388,104880500,28553,1.388,67,0,104880500,-15
dataset_1,8726,-1.28978,0.3589,-0.309083,1.374,104880505,28555,1.374,90,2,104880505,-13
dataset_1,8727,-1.30122,0.362327,-0.262553,1.376,104880510,28556,1.376,100,4,104880510,-11
dataset_1,8728,-1.30912,0.365021,-0.215254,1.376,104880514,28558,1.376,100,6,104880514,-9
dataset_1,8729,-1.30396,0.364073,-0.16623,1.364,104880519,28560,1.364,100,8,104880519,-7
dataset_1,8730,-1.31253,0.366711,-0.119229,1.368,104880523,28561,1.368,100,10,104880523,-5
dataset_1,8731,-1.31753,0.368605,-0.0717003,1.37,104880528,28563,1.37,1,12,104880528,-3
dataset_1,8732,-1.46028,0.409092,0.406346,1.57,104880535,28565,1.57,13,15,104880535,15
dataset_1,8733,-1.28864,0.362947,-0.358723,1.386,104880556,28573,1.386,72,0,104880556,-15
dataset_1,8734,-1.2904,0.363929,-0.309533,1.376,104880560,28575,1.376,97,2,104880560,-13
dataset_1,8735,-1.28483,0.362601,-0.2595,1.36,104880565,28576,1.36,100,4,104880565,-11
dataset_1,8736,-1.29453,0.365828,-0.213064,1.362,104880569,28578,1.362,100,6,104880569,-9
dataset_1,8737,-1.30268,0.368622,-0.16623,1.364,104880574,28580,1.364,100,8,104880574,-7
dataset_1,8738,-1.2959,0.366948,-0.117835,1.352,104880579,28581,1.352,100,10,104880579,-5
dataset_1,8739,-1.33545,0.37865,-0.072747,1.39,104880583,28583,1.39,1,12,104880583,-3
dataset_1,8740,-1.46442,0.41577,0.407899,1.576,104880590,28585,1.576,14,15,104880590,15
dataset_1,8741,-1.2725,0.363202,-0.354582,1.37,104880611,28593,1.37,78,0,104880611,-15
dataset_1,8742,-1.29661,0.370573,-0.311332,1.384,104880616,28595,1.384,100,2,104880616,-13
dataset_1,8743,-1.28355,0.367083,-0.2595,1.36,104880620,28596,1.36,100,4,104880620,-11
dataset_1,8744,-1.28565,0.368169,-0.211812,1.354,104880625,28598,1.354,100,6,104880625,-9
dataset_1,8745,-1.30902,0.375356,-0.167205,1.372,104880629,28600,1.372,100,8,104880629,-7
dataset_1,8746,-1.2927,0.37092,-0.11766,1.35,104880634,28601,1.35,100,10,104880634,-5
dataset_1,8747,-1.34564,0.386619,-0.073375,1.402,104880639,28603,1.402,1,12,104880639,-3
dataset_1,8748,-1.44625,0.416072,0.40324,1.558,104880645,28605,1.558,15,15,104880645,15
dataset_1,8749,-1.26937,0.367105,-0.354064,1.368,104880666,28613,1.368,71,0,104880666,-15
dataset_1,8750,-1.28595,0.372387,-0.309083,1.374,104880671,28615,1.374,100,2,104880671,-13
dataset_1,8751,-1.28981,0.373747,-0.261027,1.368,104880675,28616,1.368,100,4,104880675,-11
dataset_1,8752,-1.27677,0.370453,-0.210561,1.346,104880680,28618,1.346,97,6,104880680,-9
dataset_1,8753,-1.30389,0.378815,-0.166717,1.368,104880685,28620,1.368,100,8,104880685,-7
dataset_1,8754,-1.28566,0.373762,-0.117137,1.344,104880689,28621,1.344,100,10,104880689,-5
dataset_1,8755,-1.34236,0.390755,-0.0732703,1.4,104880694,28623,1.4,3,12,104880694,-3
dataset_1,8756,-1.43915,0.419748,0.401687,1.552,104880701,28626,1.552,13,15,104880701,15
dataset_1,8757,-1.27556,0.373483,-0.356135,1.376,104880722,28632,1.376,71,0,104880722,-15
dataset_1,8758,-1.28097,0.375553,-0.308183,1.37,104880726,28634,1.37,100,2,104880726,-13
dataset_1,8759,-1.29233,0.379128,-0.26179,1.372,104880731,28635,1.372,100,4,104880731,-11
dataset_1,8760,-1.27933,0.375798,-0.211187,1.35,104880735,28637,1.35,100,6,104880735,-9
dataset_1,8761,-1.30263,0.383137,-0.166717,1.368,104880740,28639,1.368,100,8,104880740,-7
dataset_1,8762,-1.2997,0.382523,-0.118532,1.36,104880745,28640,1.36,100,10,104880745,-5
dataset_1,8763,-1.28933,0.379961,-0.0704442,1.346,104880749,28642,1.346,3,12,104880749,-3
dataset_1,8764,-1.44709,0.427,0.404275,1.562,104880756,28644,1.562,13,15,104880756,15
dataset_1,8765,-1.27981,0.379582,-0.357688,1.382,104880777,28652,1.382,78,0,104880777,-15
dataset_1,8766,-1.27405,0.378358,-0.306833,1.364,104880781,28654,1.364,96,2,104880781,-13
dataset_1,8767,-1.28723,0.382518,-0.261027,1.368,104880786,28655,1.368,100,4,104880786,-11
dataset_1,8768,-1.2799,0.380825,-0.211499,1.352,104880791,28657,1.352,100,6,104880791,-9
dataset_1,8769,-1.28987,0.384281,-0.165255,1.356,104880795,28659,1.356,100,8,104880795,-7
dataset_1,8770,-1.30027,0.387627,-0.118706,1.362,104880800,28660,1.362,100,10,104880800,-5
dataset_1,8771,-1.30522,0.389601,-0.0713862,1.364,104880804,28662,1.364,3,12,104880804,-3
dataset_1,8772,-1.44929,0.433156,0.405311,1.566,104880811,28664,1.566,13,15,104880811,15
dataset_1,8773,-1.28217,0.385158,-0.358723,1.386,104880832,28672,1.386,74,0,104880832,-15
dataset_1,8774,-1.27832,0.384486,-0.308183,1.37,104880837,28674,1.37,100,2,104880837,-13
dataset_1,8775,-1.27461,0.383614,-0.258737,1.356,104880841,28675,1.356,100,4,104880841,-11
dataset_1,8776,-1.28613,0.38757,-0.212751,1.36,104880846,28677,1.36,100,6,104880846,-9
dataset_1,8777,-1.28852,0.388781,-0.165255,1.356,104880850,28679,1.356,100,8,104880850,-7
dataset_1,8778,-1.29509,0.391012,-0.118358,1.358,104880855,28680,1.358,100,10,104880855,-5
dataset_1,8779,-1.30386,0.394154,-0.0713862,1.364,104880860,28682,1.364,3,12,104880860,-3
dataset_1,8780,-1.43853,0.435414,0.402722,1.556,104880867,28684,1.556,14,15,104880867,15
dataset_1,8781,-1.26788,0.385696,-0.3551,1.372,104880887,28692,1.372,81,0,104880887,-15
dataset_1,8782,-1.2807,0.390082,-0.309083,1.374,104880892,28694,1.374,100,2,104880892,-13
dataset_1,8783,-1.2789,0.389778,-0.259882,1.362,104880897,28695,1.362,100,4,104880897,-11
dataset_1,8784,-1.27532,0.389175,-0.211187,1.35,104880901,28697,1.35,100,6,104880901,-9
dataset_1,8785,-1.29475,0.395596,-0.16623,1.364,104880906,28699,1.364,100,8,104880906,-7
dataset_1,8786,-1.27848,0.39087,-0.116963,1.342,104880910,28700,1.342,100,10,104880910,-5
dataset_1,8787,-1.3464,0.412149,-0.0737937,1.41,104880915,28702,1.41,1,12,104880915,-3
dataset_1,8788,-1.43138,0.438984,0.40117,1.55,104880922,28705,1.55,12,15,104880922,15
dataset_1,8789,-1.26099,0.388413,-0.353547,1.366,104880943,28712,1.366,74,0,104880943,-15
dataset_1,8790,-1.28305,0.395698,-0.309983,1.378,104880947,28714,1.378,100,2,104880947,-13
dataset_1,8791,-1.28316,0.395977,-0.261027,1.368,104880952,28715,1.368,100,4,104880952,-11
dataset_1,8792,-1.27018,0.392458,-0.210561,1.346,104880956,28717,1.346,100,6,104880956,-9
dataset_1,8793,-1.29715,0.401287,-0.166717,1.368,104880961,28719,1.368,100,8,104880961,-7
dataset_1,8794,-1.28091,0.396508,-0.117312,1.346,104880966,28720,1.346,100,10,104880966,-5
dataset_1,8795,-1.3068,0.405021,-0.0717003,1.37,104880970,28722,1.37,1,12,104880970,-3
dataset_1,8796,-1.42992,0.443728,0.40117,1.55,104880977,28724,1.55,15,15,104880977,15
dataset_1,8797,-1.26885,0.395688,-0.356135,1.376,104880998,28732,1.376,81,0,104880998,-15
dataset_1,8798,-1.26678,0.395528,-0.306383,1.362,104881002,28734,1.362,100,2,104881002,-13
dataset_1,8799,-1.28739,0.40221,-0.262172,1.374,104881007,28735,1.374,100,4,104881007,-11
dataset_1,8800,-1.26692,0.396299,-0.210248,1.344,104881012,28737,1.344,100,6,104881012,-9
dataset_1,8801,-1.28816,0.403439,-0.165742,1.36,104881016,28739,1.36,100,8,104881016,-7
dataset_1,8802,-1.28332,0.402169,-0.11766,1.35,104881021,28740,1.35,100,10,104881021,-5
dataset_1,8803,-1.30728,0.410178,-0.0718049,1.372,104881026,28742,1.372,4,12,104881026,-3
dataset_1,8804,-1.4302,0.449296,0.401687,1.552,104881032,28744,1.552,14,15,104881032,15
dataset_1,8805,-1.2749,0.402218,-0.358206,1.384,104881053,28751,1.384,79,0,104881053,-15
dataset_1,8806,-1.2636,0.39914,-0.305933,1.36,104881058,28753,1.36,100,2,104881058,-13
dataset_1,8807,-1.28043,0.404702,-0.261027,1.368,104881062,28754,1.368,100,4,104881062,-11
dataset_1,8808,-1.2769,0.404074,-0.212125,1.356,104881067,28756,1.356,100,6,104881067,-9
dataset_1,8809,-1.27925,0.40531,-0.164767,1.352,104881072,28758,1.352,100,8,104881072,-7
dataset_1,8810,-1.28958,0.408831,-0.118358,1.358,104881076,28759,1.358,100,10,104881076,-5
dataset_1,8811,-1.2983,0.412094,-0.0713862,1.364,104881081,28761,1.364,4,12,104881081,-3
dataset_1,8812,-1.43231,0.455456,0.402722,1.556,104881088,28764,1.556,13,15,104881088,15
dataset_1,8813,-1.26797,0.404903,-0.356653,1.378,104881108,28771,1.378,92,0,104881108,-15
dataset_1,8814,-1.26963,0.405922,-0.307733,1.368,104881113,28773,1.368,100,2,104881113,-13
dataset_1,8815,-1.26779,0.405579,-0.258737,1.356,104881118,28774,1.356,100,4,104881118,-11
dataset_1,8816,-1.26795,0.406119,-0.210874,1.348,104881122,28776,1.348,100,6,104881122,-9
dataset_1,8817,-1.27783,0.409773,-0.164767,1.352,104881127,28778,1.352,100,8,104881127,-7
dataset_1,8818,-1.28245,0.411503,-0.117835,1.352,104881132,28779,1.352,100,10,104881132,-5
dataset_1,8819,-1.29685,0.416623,-0.0713862,1.364,104881136,28781,1.364,4,12,104881136,-3
dataset_1,8820,-1.43439,0.461637,0.403758,1.56,104881143,28784,1.56,16,15,104881143,15
dataset_1,8821,-1.25728,0.406576,-0.354064,1.368,104881164,28792,1.368,79,0,104881164,-15
dataset_1,8822,-1.26998,0.411173,-0.308183,1.37,104881168,28794,1.37,100,2,104881168,-13
dataset_1,8823,-1.2663,0.410223,-0.258737,1.356,104881173,28795,1.356,100,4,104881173,-11
dataset_1,8824,-1.27021,0.411982,-0.211499,1.352,104881178,28797,1.352,100,6,104881178,-9
dataset_1,8825,-1.27632,0.414454,-0.164767,1.352,104881182,28799,1.352,100,8,104881182,-7
dataset_1,8826,-1.26388,0.41066,-0.116266,1.334,104881187,28800,1.334,100,10,104881187,-5
dataset_1,8827,-1.29532,0.421374,-0.0713862,1.364,104881191,28802,1.364,4,12,104881191,-3
dataset_1,8828,-1.42167,0.463299,0.400652,1.548,104881198,28805,1.548,14,15,104881198,15
dataset_1,8829,-1.25586,0.410962,-0.354064,1.368,104881219,28812,1.368,85,0,104881219,-15
dataset_1,8830,-1.26669,0.414997,-0.307733,1.368,104881224,28814,1.368,100,2,104881224,-13
dataset_1,8831,-1.26859,0.415864,-0.2595,1.36,104881228,28815,1.36,100,4,104881228,-11
dataset_1,8832,-1.25375,0.411486,-0.208996,1.336,104881233,28817,1.336,100,6,104881233,-9
dataset_1,8833,-1.27863,0.420146,-0.165255,1.356,104881238,28819,1.356,100,8,104881238,-7
dataset_1,8834,-1.2738,0.418803,-0.117312,1.346,104881242,28820,1.346,100,10,104881242,-5
dataset_1,8835,-1.30143,0.428391,-0.0718049,1.372,104881247,28822,1.372,4,12,104881247,-3
dataset_1,8836,-1.42554,0.470074,0.402205,1.554,104881254,28825,1.554,12,15,104881254,15
dataset_1,8837,-1.26182,0.417552,-0.356135,1.376,104881274,28831,1.376,85,0,104881274,-15
dataset_1,8838,-1.25421,0.415518,-0.305034,1.356,104881279,28833,1.356,100,2,104881279,-13
dataset_1,8839,-1.27093,0.421304,-0.260263,1.364,104881284,28834,1.364,100,4,104881284,-11
dataset_1,8840,-1.25613,0.416885,-0.209622,1.34,104881288,28836,1.34,100,6,104881288,-9
dataset_1,8841,-1.27723,0.424384,-0.165255,1.356,104881293,28838,1.356,100,8,104881293,-7
dataset_1,8842,-1.27807,0.42491,-0.117835,1.352,104881297,28839,1.352,100,10,104881297,-5
dataset_1,8843,-1.28484,0.427658,-0.0709676,1.356,104881302,28841,1.356,4,12,104881302,-3
dataset_1,8844,-1.42223,0.47394,0.401687,1.552,104881309,28843,1.552,14,15,104881309,15
dataset_1,8845,-1.25852,0.421341,-0.355617,1.374,104881330,28851,1.374,86,0,104881330,-15
dataset_1,8846,-1.2546,0.420513,-0.305484,1.358,104881334,28853,1.358,100,2,104881334,-13
dataset_1,8847,-1.26387,0.423865,-0.259119,1.358,104881339,28854,1.358,100,4,104881339,-11
dataset_1,8848,-1.26029,0.423154,-0.210561,1.346,104881343,28856,1.346,100,6,104881343,-9
dataset_1,8849,-1.26445,0.425045,-0.163792,1.344,104881348,28858,1.344,100,8,104881348,-7
dataset_1,8850,-1.2728,0.428099,-0.117486,1.348,104881353,28859,1.348,100,10,104881353,-5
dataset_1,8851,-1.26441,0.425766,-0.0699208,1.336,104881357,28861,1.336,4,12,104881357,-3
dataset_1,8852,-1.42414,0.480384,0.402722,1.556,104881364,28864,1.556,16,15,104881364,15
dataset_1,8853,-1.26078,0.426751,-0.356653,1.378,104881385,28870,1.378,89,0,104881385,-15
dataset_1,8854,-1.25873,0.426547,-0.306833,1.364,104881390,28872,1.364,100,2,104881390,-13
dataset_1,8855,-1.25316,0.424902,-0.257211,1.348,104881394,28873,1.348,100,4,104881394,-11
dataset_1,8856,-1.27197,0.431776,-0.212751,1.36,104881399,28875,1.36,100,6,104881399,-9
dataset_1,8857,-1.26304,0.429235,-0.163792,1.344,104881403,28877,1.344,100,8,104881403,-7
dataset_1,8858,-1.26761,0.431034,-0.117137,1.344,104881408,28878,1.344,100,10,104881408,-5
dataset_1,8859,-1.29135,0.439612,-0.0714909,1.366,104881413,28880,1.366,4,12,104881413,-3
dataset_1,8860,-1.41897,0.483609,0.401687,1.552,104881420,28882,1.552,14,15,104881420,15
dataset_1,8861,-1.24101,0.424891,-0.351476,1.358,104881440,28890,1.358,90,0,104881440,-15
dataset_1,8862,-1.26461,0.433466,-0.308633,1.372,104881445,28892,1.372,100,2,104881445,-13
dataset_1,8863,-1.25538,0.430548,-0.257974,1.352,104881449,28893,1.352,100,4,104881449,-11
dataset_1,8864,-1.25924,0.432364,-0.210874,1.348,104881454,28895,1.348,100,6,104881454,-9
dataset_1,8865,-1.26529,0.434932,-0.16428,1.348,104881459,28897,1.348,100,8,104881459,-7
dataset_1,8866,-1.26609,0.435457,-0.117137,1.344,104881463,28898,1.344,100,10,104881463,-5
dataset_1,8867,-1.29547,0.446067,-0.0718049,1.372,104881468,28900,1.372,4,12,104881468,-3
dataset_1,8868,-1.40988,0.486287,0.399617,1.544,104881475,28903,1.544,14,15,104881475,15
dataset_1,8869,-1.24317,0.430485,-0.352512,1.362,104881496,28910,1.362,90,0,104881496,-15
dataset_1,8870,-1.25572,0.435324,-0.306833,1.364,104881500,28912,1.364,100,2,104881500,-13
dataset_1,8871,-1.25387,0.434927,-0.257974,1.352,104881505,28913,1.352,100,4,104881505,-11
dataset_1,8872,-1.2484,0.433517,-0.209309,1.338,104881509,28915,1.338,100,6,104881509,-9
dataset_1,8873,-1.26376,0.439346,-0.16428,1.348,104881514,28917,1.348,100,8,104881514,-7
dataset_1,8874,-1.25327,0.435946,-0.116091,1.332,104881519,28918,1.332,100,10,104881519,-5
dataset_1,8875,-1.29014,0.449273,-0.0715956,1.368,104881523,28920,1.368,4,12,104881523,-3
dataset_1,8876,-1.40461,0.489688,0.398581,1.54,104881530,28922,1.54,14,15,104881530,15
dataset_1,8877,-1.2526,0.438653,-0.355617,1.374,104881551,28930,1.374,88,0,104881551,-15
dataset_1,8878,-1.23948,0.434547,-0.303234,1.348,104881555,28932,1.348,100,2,104881555,-13
dataset_1,8879,-1.2542,0.439951,-0.258355,1.354,104881560,28933,1.354,100,4,104881560,-11
dataset_1,8880,-1.25433,0.44049,-0.210561,1.346,104881565,28935,1.346,100,6,104881565,-9
dataset_1,8881,-1.26409,0.444413,-0.164524,1.35,104881569,28937,1.35,100,8,104881569,-7
dataset_1,8882,-1.26302,0.444285,-0.117137,1.344,104881574,28938,1.344,100,10,104881574,-5
dataset_1,8883,-1.26972,0.44714,-0.0705489,1.348,104881578,28940,1.348,7,12,104881578,-3
dataset_1,8884,-1.40281,0.494833,0.398581,1.54,104881585,28943,1.54,14,15,104881585,15
dataset_1,8885,-1.25106,0.443022,-0.355617,1.374,104881606,28950,1.374,88,0,104881606,-15
dataset_1,8886,-1.24163,0.440173,-0.304134,1.352,104881611,28952,1.352,100,2,104881611,-13
dataset_1,8887,-1.25821,0.446295,-0.2595,1.36,104881615,28953,1.36,100,4,104881615,-11
dataset_1,8888,-1.25465,0.445527,-0.210874,1.348,104881620,28955,1.348,100,6,104881620,-9
dataset_1,8889,-1.25879,0.447493,-0.164036,1.346,104881625,28957,1.346,100,8,104881625,-7
dataset_1,8890,-1.26146,0.448691,-0.117137,1.344,104881629,28958,1.344,100,10,104881629,-5
dataset_1,8891,-1.27568,0.454249,-0.0709676,1.356,104881634,28960,1.356,10,12,104881634,-3
dataset_1,8892,-1.41936,0.505969,0.403758,1.56,104881641,28962,1.56,15,15,104881641,15
dataset_1,8893,-1.24587,0.446084,-0.354582,1.37,104881661,28970,1.37,92,0,104881661,-15
dataset_1,8894,-1.24376,0.44582,-0.305034,1.356,104881666,28972,1.356,100,2,104881666,-13
dataset_1,8895,-1.24001,0.44472,-0.256066,1.342,104881671,28973,1.342,100,4,104881671,-11
dataset_1,8896,-1.25309,0.449904,-0.210874,1.348,104881675,28975,1.348,100,6,104881675,-9
dataset_1,8897,-1.26469,0.45457,-0.165011,1.354,104881680,28977,1.354,100,8,104881680,-7
dataset_1,8898,-1.25239,0.450395,-0.11644,1.336,104881684,28978,1.336,100,10,104881684,-5
dataset_1,8899,-1.26845,0.456669,-0.0706535,1.35,104881689,28980,1.35,12,12,104881689,-3
dataset_1,8900,-1.40659,0.507236,0.400652,1.548,104881696,28983,1.548,14,15,104881696,15
dataset_1,8901,-1.23711,0.447584,-0.352512,1.362,104881717,28989,1.362,88,0,104881717,-15
dataset_1,8902,-1.2496,0.452596,-0.306833,1.364,104881721,28991,1.364,100,2,104881721,-13
dataset_1,8903,-1.24222,0.450167,-0.256829,1.346,104881726,28992,1.346,100,4,104881726,-11
dataset_1,8904,-1.2553,0.455404,-0.211499,1.352,104881731,28994,1.352,100,6,104881731,-9
dataset_1,8905,-1.25199,0.454696,-0.163549,1.342,104881735,28996,1.342,100,8,104881735,-7
dataset_1,8906,-1.24902,0.453865,-0.116266,1.334,104881740,28997,1.334,100,10,104881740,-5
dataset_1,8907,-1.28382,0.467018,-0.0715956,1.368,104881744,28999,1.368,13,12,104881744,-3
dataset_1,8908,-1.39047,0.506364,0.396511,1.532,104881751,29001,1.532,15,15,104881751,15
dataset_1,8909,-1.22829,0.449246,-0.350441,1.354,104881772,29009,1.354,100,0,104881772,-15
dataset_1,8910,-1.24801,0.456956,-0.306833,1.364,104881777,29011,1.364,100,2,104881777,-13
dataset_1,8911,-1.24986,0.457877,-0.258737,1.356,104881781,29012,1.356,100,4,104881781,-11
dataset_1,8912,-1.24443,0.456382,-0.209935,1.342,104881786,29014,1.342,100,6,104881786,-9
dataset_1,8913,-1.26903,0.465905,-0.165986,1.362,104881790,29016,1.362,100,8,104881790,-7
dataset_1,8914,-1.25117,0.459596,-0.116614,1.338,104881795,29017,1.338,100,10,104881795,-5
dataset_1,8915,-1.27468,0.46874,-0.0711769,1.36,104881800,29019,1.36,13,12,104881800,-3
dataset_1,8916,-1.39585,0.514127,0.398581,1.54,104881807,29022,1.54,14,15,104881807,15
dataset_1,8917,-1.23758,0.45755,-0.353547,1.366,104881827,29029,1.366,99,0,104881827,-15
dataset_1,8918,-1.23545,0.457251,-0.304134,1.352,104881832,29031,1.352,100,2,104881832,-13
dataset_1,8919,-1.25377,0.464282,-0.259882,1.362,104881837,29032,1.362,100,4,104881837,-11
dataset_1,8920,-1.24098,0.460037,-0.209622,1.34,104881841,29034,1.34,100,6,104881841,-9
dataset_1,8921,-1.25622,0.466188,-0.164524,1.35,104881846,29036,1.35,100,8,104881846,-7
dataset_1,8922,-1.25516,0.466041,-0.117137,1.344,104881850,29037,1.344,100,10,104881850,-5
dataset_1,8923,-1.25806,0.467619,-0.0703395,1.344,104881855,29039,1.344,16,12,104881855,-3
dataset_1,8924,-1.39414,0.518753,0.398581,1.54,104881862,29041,1.54,16,15,104881862,15
dataset_1,8925,-1.2396,0.46322,-0.354582,1.37,104881883,29049,1.37,92,0,104881883,-15
dataset_1,8926,-1.22654,0.458829,-0.302334,1.344,104881887,29051,1.344,100,2,104881887,-13
dataset_1,8927,-1.24663,0.466591,-0.258737,1.356,104881892,29052,1.356,100,4,104881892,-11
dataset_1,8928,-1.25601,0.470603,-0.212438,1.358,104881896,29054,1.358,100,6,104881896,-9
dataset_1,8929,-1.24344,0.466387,-0.163061,1.338,104881901,29056,1.338,100,8,104881901,-7
dataset_1,8930,-1.25912,0.47252,-0.11766,1.35,104881906,29057,1.35,100,10,104881906,-5
dataset_1,8931,-1.26764,0.476222,-0.0709676,1.356,104881910,29059,1.356,19,12,104881910,-3
dataset_1,8932,-1.44836,0.544404,0.357222,1.588,104881913,29060,1.588,1,13,104881913,13
dataset_1,8933,-1.39594,0.524977,0.399617,1.544,104881917,29061,1.544,15,15,104881917,15
dataset_1,8934,-1.23436,0.466179,-0.353547,1.366,104881938,29069,1.366,100,0,104881938,-15
dataset_1,8935,-1.2304,0.465175,-0.303684,1.35,104881943,29071,1.35,100,2,104881943,-13
dataset_1,8936,-1.22847,0.464689,-0.255302,1.338,104881947,29072,1.338,100,4,104881947,-11
dataset_1,8937,-1.23219,0.46659,-0.208684,1.334,104881952,29074,1.334,100,6,104881952,-9
dataset_1,8938,-1.24923,0.473539,-0.164036,1.346,104881956,29076,1.346,100,8,104881956,-7
dataset_1,8939,-1.25746,0.476912,-0.11766,1.35,104881961,29077,1.35,100,10,104881961,-5
dataset_1,8940,-1.27717,0.484898,-0.0715956,1.368,104881966,29079,1.368,22,12,104881966,-3
dataset_1,8941,-1.44646,0.549457,0.357222,1.588,104881968,29080,1.588,1,13,104881968,13
dataset_1,8942,-1.28978,0.490198,-0.0240843,1.38,104881970,29081,1.38,1,14,104881970,-1
dataset_1,8943,-1.39771,0.531219,0.400652,1.548,104881972,29081,1.548,16,15,104881972,15
dataset_1,8944,-1.22189,0.466351,-0.350441,1.354,104881993,29089,1.354,93,0,104881993,-15
dataset_1,8945,-1.23241,0.470859,-0.304584,1.354,104881998,29091,1.354,100,2,104881998,-13
dataset_1,8946,-1.23784,0.47318,-0.257592,1.35,104882002,29092,1.35,100,4,104882002,-11
dataset_1,8947,-1.24716,0.477243,-0.211499,1.352,104882007,29094,1.352,100,6,104882007,-9
dataset_1,8948,-1.25127,0.479317,-0.164524,1.35,104882012,29096,1.35,100,8,104882012,-7
dataset_1,8949,-1.24463,0.47702,-0.116614,1.338,104882016,29097,1.338,100,10,104882016,-5
dataset_1,8950,-1.28666,0.493645,-0.0722236,1.38,104882021,29099,1.38,24,12,104882021,-3
dataset_1,8951,-1.36812,0.525171,0.338326,1.504,104882023,29100,1.504,1,13,104882023,13
dataset_1,8952,-1.27312,0.488962,-0.0238051,1.364,104882025,29101,1.364,1,14,104882025,-1
dataset_1,8953,-1.38854,0.533566,0.398581,1.54,104882028,29102,1.54,15,15,104882028,15
dataset_1,8954,-1.22386,0.472004,-0.351476,1.358,104882049,29109,1.358,89,0,104882049,-15
